order_item_id,order_id,product_id,quantity,unit_price,line_total
2503,1136,710,1,53.51,53.51
2504,1136,287,1,53.95,53.95
2505,1136,251,1,13.82,13.82
2506,1137,754,1,43.45,43.45
2507,1138,9,1,22.6,22.6
2508,1138,628,1,22.37,22.37
2509,1138,822,1,42.38,42.38
2510,1138,590,1,57.74,57.74
2511,1138,292,2,46.91,93.82
2512,1139,851,1,52.62,52.62
2513,1140,701,3,32.36,97.08
2514,1140,649,1,59.99,59.99
2515,1140,639,2,10.0,20.0
2516,1140,58,1,56.41,56.41
2517,1140,521,2,50.35,100.7
2518,1141,393,1,11.68,11.68
2519,1142,180,1,30.25,30.25
2520,1142,37,1,18.02,18.02
2521,1143,598,3,47.22,141.66
2522,1143,680,1,50.44,50.44
2523,1144,240,1,54.04,54.04
2524,1144,238,1,44.48,44.48
2525,1145,555,2,30.54,61.08
2526,1145,802,1,13.51,13.51
2527,1146,803,1,38.95,38.95
2528,1146,814,1,26.13,26.13
2529,1146,313,2,54.07,108.14
2530,1147,182,2,10.76,21.52
2531,1147,525,1,28.77,28.77
2532,1148,552,3,43.27,129.81
2533,1148,620,1,15.52,15.52
2534,1148,236,1,52.67,52.67
2535,1149,447,1,17.76,17.76
2536,1149,925,2,57.7,115.4
2537,1150,180,2,30.25,60.5
2538,1150,292,1,46.91,46.91
2539,1150,256,3,15.77,47.31
2540,1151,461,1,14.1,14.1
2541,1152,356,3,27.06,81.18
2542,1152,168,2,26.12,52.24
2543,1153,944,2,18.88,37.76
2544,1153,492,1,44.48,44.48
2545,1153,864,1,24.72,24.72
2546,1153,647,3,27.88,83.64
2547,1154,616,1,23.63,23.63
2548,1155,469,1,25.06,25.06
2549,1156,818,1,25.02,25.02
2550,1156,603,1,38.77,38.77
2551,1156,349,3,14.58,43.74
2552,1157,758,1,44.29,44.29
2553,1157,748,1,49.53,49.53
2554,1157,626,1,32.42,32.42
2555,1157,661,1,48.39,48.39
2556,1157,412,1,20.5,20.5
2557,1158,110,2,54.35,108.7
2558,1158,469,2,25.06,50.12
2559,1159,88,1,46.35,46.35
2560,1159,867,1,21.12,21.12
2561,1160,221,3,38.2,114.6
2562,1160,818,2,25.02,50.04
2563,1160,537,3,20.89,62.67
2564,1160,267,1,35.43,35.43
2565,1160,816,1,45.11,45.11
2566,1161,1,1,51.77,51.77
2567,1161,669,2,34.79,69.58
2568,1161,347,1,40.79,40.79
2569,1162,679,1,26.77,26.77
2570,1162,300,2,47.02,94.04
2571,1163,993,1,20.3,20.3
2572,1163,989,1,41.24,41.24
2573,1163,377,1,54.36,54.36
2574,1164,932,1,16.16,16.16
2575,1165,725,2,42.57,85.14
2576,1165,591,1,11.05,11.05
2577,1166,730,2,12.25,24.5
2578,1167,446,2,34.06,68.12
2579,1167,74,1,41.83,41.83
2580,1167,483,1,43.64,43.64
2581,1168,982,1,28.8,28.8
2582,1169,699,2,31.95,63.9
2583,1169,880,3,56.58,169.74
2584,1169,247,1,54.21,54.21
2585,1169,552,1,43.27,43.27
2586,1169,332,1,49.32,49.32
2587,1170,779,1,24.72,24.72
2588,1170,775,1,36.74,36.74
2589,1171,573,1,56.59,56.59
2590,1171,890,1,31.38,31.38
2591,1172,738,2,20.93,41.86
2592,1173,145,1,10.65,10.65
2593,1173,450,1,43.62,43.62
2594,1173,563,3,30.6,91.8
2595,1173,592,1,28.58,28.58
2596,1174,516,1,40.2,40.2
2597,1174,881,3,36.83,110.49
2598,1175,778,1,54.62,54.62
2599,1175,487,1,19.22,19.22
2600,1176,199,2,35.61,71.22
2601,1177,217,1,43.61,43.61
2602,1177,644,1,17.21,17.21
2603,1177,610,1,11.48,11.48
2604,1178,691,1,27.62,27.62
2605,1178,987,1,28.42,28.42
2606,1179,732,2,36.8,73.6
2607,1180,908,1,15.4,15.4
2608,1180,458,1,38.89,38.89
2609,1180,309,1,27.09,27.09
2610,1181,140,1,17.44,17.44
2611,1181,398,1,21.15,21.15
2612,1182,924,1,29.64,29.64
2613,1182,932,2,16.16,32.32
2614,1183,508,3,16.62,49.86
2615,1184,666,1,12.75,12.75
2616,1184,246,1,17.43,17.43
2617,1184,964,1,47.11,47.11
2618,1185,471,1,29.04,29.04
2619,1185,807,2,55.46,110.92
2620,1186,477,1,44.21,44.21
2621,1186,430,1,24.57,24.57
2622,1187,888,1,50.96,50.96
2623,1188,456,1,36.91,36.91
2624,1189,483,2,43.64,87.28
2625,1190,808,1,57.6,57.6
2626,1190,34,1,36.89,36.89
2627,1191,382,2,41.46,82.92
2628,1191,408,1,56.27,56.27
2629,1191,366,2,56.54,113.08
2630,1192,982,1,28.8,28.8
2631,1192,820,1,53.04,53.04
2632,1193,936,3,15.85,47.55
2633,1193,206,1,27.43,27.43
2634,1193,886,1,54.29,54.29
2635,1193,694,1,17.73,17.73
2636,1193,134,3,59.64,178.92
2637,1194,30,2,44.18,88.36
2638,1195,835,3,44.07,132.21
2639,1195,316,1,37.51,37.51
2640,1195,599,2,56.0,112.0
2641,1196,613,1,31.63,31.63
2642,1196,514,1,20.9,20.9
2643,1196,582,1,47.31,47.31
2644,1197,909,1,53.82,53.82
2645,1198,284,1,28.9,28.9
2646,1198,412,2,20.5,41.0
2647,1198,437,1,20.91,20.91
2648,1199,783,1,14.57,14.57
2649,1199,664,1,12.36,12.36
2650,1200,598,1,47.22,47.22
2651,1200,422,1,58.05,58.05
2652,1201,17,2,23.88,47.76
2653,1201,759,1,52.25,52.25
2654,1201,382,1,41.46,41.46
2655,1202,70,2,49.05,98.1
2656,1202,283,2,40.36,80.72
2657,1203,722,1,55.55,55.55
2658,1204,324,1,11.23,11.23
2659,1204,285,1,37.61,37.61
2660,1204,859,1,10.62,10.62
2661,1204,493,3,12.08,36.24
2662,1205,222,1,19.6,19.6
2663,1205,897,1,31.58,31.58
2664,1206,889,1,11.89,11.89
2665,1207,513,1,20.12,20.12
2666,1207,348,1,39.72,39.72
2667,1207,172,1,20.27,20.27
2668,1208,269,1,48.87,48.87
2669,1209,171,2,29.06,58.12
2670,1209,939,1,10.64,10.64
2671,1209,740,1,43.59,43.59
2672,1209,232,1,56.8,56.8
2673,1210,773,1,22.1,22.1
2674,1210,881,3,36.83,110.49
2675,1210,417,2,14.75,29.5
2676,1211,993,1,20.3,20.3
2677,1212,9,1,22.6,22.6
2678,1212,145,1,10.65,10.65
2679,1212,364,3,39.43,118.29
2680,1213,81,1,13.61,13.61
2681,1213,358,1,37.55,37.55
2682,1214,501,1,41.14,41.14
2683,1214,564,2,19.27,38.54
2684,1214,617,2,13.12,26.24
2685,1215,723,1,58.64,58.64
2686,1215,908,3,15.4,46.2
2687,1216,339,2,34.2,68.4
2688,1216,370,2,21.21,42.42
2689,1216,828,1,19.69,19.69
2690,1216,532,1,37.05,37.05
2691,1216,860,1,36.17,36.17
2692,1217,100,1,22.0,22.0
2693,1217,602,3,11.33,33.99
2694,1217,226,1,46.31,46.31
2695,1217,319,2,47.72,95.44
2696,1218,984,2,32.93,65.86
2697,1218,546,1,57.84,57.84
2698,1218,67,1,37.13,37.13
2699,1218,839,1,37.6,37.6
2700,1218,265,2,44.74,89.48
2701,1219,623,2,36.55,73.1
2702,1220,868,3,27.35,82.05
2703,1220,54,1,19.49,19.49
2704,1220,861,1,59.95,59.95
2705,1220,602,1,11.33,11.33
2706,1220,754,3,43.45,130.35
2707,1221,412,1,20.5,20.5
2708,1222,365,1,14.44,14.44
2709,1222,372,1,43.14,43.14
2710,1222,201,1,19.19,19.19
2711,1222,870,1,40.87,40.87
2712,1223,546,1,57.84,57.84
2713,1223,91,1,33.37,33.37
2714,1224,629,1,42.27,42.27
2715,1224,563,2,30.6,61.2
2716,1225,725,2,42.57,85.14
2717,1225,443,1,56.63,56.63
2718,1225,244,3,44.07,132.21
2719,1226,189,1,22.16,22.16
2720,1226,612,1,16.28,16.28
2721,1226,606,1,41.81,41.81
2722,1227,315,1,40.12,40.12
2723,1228,940,1,14.76,14.76
2724,1228,712,1,21.14,21.14
2725,1228,767,1,47.84,47.84
2726,1228,392,2,27.26,54.52
2727,1228,657,2,27.88,55.76
2728,1229,820,2,53.04,106.08
2729,1230,516,1,40.2,40.2
2730,1230,948,1,42.4,42.4
2731,1231,666,1,12.75,12.75
2732,1231,801,1,40.17,40.17
2733,1232,199,1,35.61,35.61
2734,1233,4,1,47.82,47.82
2735,1234,649,3,59.99,179.97
2736,1234,945,1,25.83,25.83
2737,1234,960,1,52.94,52.94
2738,1235,721,1,23.05,23.05
2739,1235,207,1,11.11,11.11
2740,1236,631,2,35.63,71.26
2741,1236,506,1,39.55,39.55
2742,1237,149,1,44.1,44.1
2743,1237,625,1,16.33,16.33
2744,1237,359,2,32.3,64.6
2745,1237,91,1,33.37,33.37
2746,1238,971,2,24.89,49.78
2747,1238,529,1,57.43,57.43
2748,1238,410,1,51.34,51.34
2749,1238,17,1,23.88,23.88
2750,1239,368,1,11.88,11.88
2751,1239,868,1,27.35,27.35
2752,1240,622,1,38.13,38.13
2753,1240,990,1,39.07,39.07
2754,1240,350,1,55.51,55.51
2755,1241,599,3,56.0,168.0
2756,1241,518,1,51.74,51.74
2757,1241,339,1,34.2,34.2
2758,1241,447,3,17.76,53.28
2759,1241,402,1,16.89,16.89
2760,1242,573,1,56.59,56.59
2761,1243,714,3,14.41,43.23
2762,1244,982,1,28.8,28.8
2763,1244,54,1,19.49,19.49
2764,1245,91,3,33.37,100.11
2765,1246,287,1,53.95,53.95
2766,1247,82,1,13.34,13.34
2767,1247,772,1,34.32,34.32
2768,1247,592,1,28.58,28.58
2769,1247,631,1,35.63,35.63
2770,1248,784,2,46.29,92.58
2771,1248,331,1,37.8,37.8
2772,1249,772,1,34.32,34.32
2773,1249,125,2,55.53,111.06
2774,1250,452,1,28.45,28.45
2775,1251,981,1,38.0,38.0
2776,1251,754,1,43.45,43.45
2777,1251,419,1,24.57,24.57
2778,1251,486,2,11.45,22.9
2779,1252,9,1,22.6,22.6
2780,1252,828,2,19.69,39.38
2781,1253,789,2,44.88,89.76
2782,1253,424,1,11.82,11.82
2783,1254,680,1,50.44,50.44
2784,1254,962,1,55.66,55.66
2785,1255,923,2,33.78,67.56
2786,1255,2,1,53.74,53.74
2787,1255,779,1,24.72,24.72
2788,1256,523,1,43.58,43.58
2789,1256,527,1,51.17,51.17
2790,1257,420,1,49.71,49.71
2791,1257,655,1,28.23,28.23
2792,1258,225,1,37.1,37.1
2793,1258,492,1,44.48,44.48
2794,1258,997,1,57.06,57.06
2795,1259,366,1,56.54,56.54
2796,1260,353,1,38.73,38.73
2797,1261,516,2,40.2,80.4
2798,1262,989,3,41.24,123.72
2799,1262,284,1,28.9,28.9
2800,1262,90,1,14.86,14.86
2801,1263,331,1,37.8,37.8
2802,1263,779,2,24.72,49.44
2803,1264,435,1,10.41,10.41
2804,1264,264,1,39.5,39.5
2805,1265,367,2,59.9,119.8
2806,1266,452,1,28.45,28.45
2807,1266,543,1,44.34,44.34
2808,1267,212,2,18.46,36.92
2809,1267,360,2,46.29,92.58
2810,1268,197,1,34.95,34.95
2811,1268,858,2,49.13,98.26
2812,1269,159,1,23.15,23.15
2813,1269,177,1,14.19,14.19
2814,1269,945,1,25.83,25.83
2815,1270,492,1,44.48,44.48
2816,1270,391,1,48.39,48.39
2817,1271,978,1,34.96,34.96
2818,1271,85,1,10.16,10.16
2819,1271,824,1,56.7,56.7
2820,1272,308,1,46.47,46.47
2821,1273,450,2,43.62,87.24
2822,1273,766,1,16.26,16.26
2823,1273,248,1,40.67,40.67
2824,1273,384,2,56.86,113.72
2825,1274,280,1,38.39,38.39
2826,1275,914,1,19.69,19.69
2827,1275,403,2,27.18,54.36
2828,1276,845,1,15.36,15.36
2829,1276,413,1,21.59,21.59
2830,1276,649,1,59.99,59.99
2831,1276,718,2,48.77,97.54
2832,1277,307,1,15.06,15.06
2833,1277,640,1,51.22,51.22
2834,1277,588,2,15.08,30.16
2835,1277,65,2,16.77,33.54
2836,1278,948,2,42.4,84.8
2837,1278,700,1,24.04,24.04
2838,1278,158,1,17.24,17.24
2839,1279,740,2,43.59,87.18
2840,1279,908,1,15.4,15.4
2841,1279,871,1,49.31,49.31
2842,1279,804,1,31.69,31.69
2843,1279,665,1,20.02,20.02
2844,1280,92,1,56.4,56.4
2845,1280,937,1,14.4,14.4
2846,1281,490,1,13.2,13.2
2847,1281,657,1,27.88,27.88
2848,1282,796,1,56.68,56.68
2849,1282,853,1,15.28,15.28
2850,1283,577,3,58.55,175.65
2851,1283,714,1,14.41,14.41
2852,1283,584,1,41.73,41.73
2853,1284,587,1,38.4,38.4
2854,1285,619,1,31.49,31.49
2855,1285,800,1,32.87,32.87
2856,1285,170,1,23.99,23.99
2857,1286,778,1,54.62,54.62
2858,1287,585,1,53.68,53.68
2859,1288,799,1,24.61,24.61
2860,1288,327,1,20.29,20.29
2861,1289,628,1,22.37,22.37
2862,1290,785,1,21.57,21.57
2863,1291,881,1,36.83,36.83
2864,1292,850,2,54.86,109.72
2865,1292,597,2,45.56,91.12
2866,1292,273,1,23.57,23.57
2867,1293,886,1,54.29,54.29
2868,1294,128,1,54.0,54.0
2869,1294,53,1,31.12,31.12
2870,1295,880,2,56.58,113.16
2871,1295,235,1,27.88,27.88
2872,1296,916,1,41.56,41.56
2873,1297,375,3,15.71,47.13
2874,1297,480,1,10.29,10.29
2875,1298,664,3,12.36,37.08
2876,1299,337,1,48.8,48.8
2877,1299,897,1,31.58,31.58
2878,1300,550,1,59.45,59.45
2879,1300,376,1,54.65,54.65
2880,1300,990,2,39.07,78.14
2881,1300,382,2,41.46,82.92
2882,1301,853,1,15.28,15.28
2883,1301,500,1,35.96,35.96
2884,1302,920,3,29.45,88.35
2885,1303,199,1,35.61,35.61
2886,1304,806,1,57.83,57.83
2887,1304,986,1,47.09,47.09
2888,1304,654,1,16.81,16.81
2889,1305,1000,2,26.08,52.16
2890,1305,456,1,36.91,36.91
2891,1305,649,3,59.99,179.97
2892,1306,298,1,10.6,10.6
2893,1307,43,2,47.61,95.22
2894,1307,531,1,28.25,28.25
2895,1308,38,1,19.63,19.63
2896,1308,126,1,28.13,28.13
2897,1308,473,1,45.05,45.05
2898,1309,695,1,21.8,21.8
2899,1310,37,1,18.02,18.02
2900,1310,963,1,39.45,39.45
2901,1311,443,1,56.63,56.63
2902,1311,718,3,48.77,146.31
2903,1312,926,2,36.34,72.68
2904,1313,800,1,32.87,32.87
2905,1313,243,2,10.4,20.8
2906,1314,362,1,33.26,33.26
2907,1314,203,3,49.46,148.38
2908,1314,810,1,11.87,11.87
2909,1315,47,1,50.27,50.27
2910,1315,501,1,41.14,41.14
2911,1316,237,2,46.02,92.04
2912,1316,821,1,44.97,44.97
2913,1316,354,1,37.86,37.86
2914,1316,840,1,42.21,42.21
2915,1316,110,1,54.35,54.35
2916,1317,999,1,53.98,53.98
2917,1317,630,1,38.7,38.7
2918,1318,745,1,52.51,52.51
2919,1318,582,2,47.31,94.62
2920,1318,424,1,11.82,11.82
2921,1319,787,2,50.11,100.22
2922,1320,690,1,55.65,55.65
2923,1320,739,1,58.09,58.09
2924,1320,234,2,32.61,65.22
2925,1320,824,1,56.7,56.7
2926,1321,998,1,16.97,16.97
2927,1321,871,3,49.31,147.93
2928,1322,606,1,41.81,41.81
2929,1322,969,2,28.34,56.68
2930,1323,536,1,12.16,12.16
2931,1323,400,1,47.67,47.67
2932,1323,440,1,33.23,33.23
2933,1323,962,1,55.66,55.66
2934,1324,642,1,31.3,31.3
2935,1325,85,1,10.16,10.16
2936,1325,946,2,42.12,84.24
2937,1325,111,1,37.97,37.97
2938,1326,886,3,54.29,162.87
2939,1326,314,2,55.35,110.7
2940,1326,404,1,17.28,17.28
2941,1327,937,1,14.4,14.4
2942,1328,325,3,43.28,129.84
2943,1328,287,1,53.95,53.95
2944,1328,294,1,16.28,16.28
2945,1329,461,1,14.1,14.1
2946,1329,193,1,29.0,29.0
2947,1330,846,1,38.62,38.62
2948,1331,858,3,49.13,147.39
2949,1332,550,1,59.45,59.45
2950,1332,798,1,31.45,31.45
2951,1332,920,1,29.45,29.45
2952,1333,969,1,28.34,28.34
2953,1334,999,1,53.98,53.98
2954,1335,555,3,30.54,91.62
2955,1335,213,1,36.58,36.58
2956,1336,405,3,45.14,135.42
2957,1336,943,1,40.83,40.83
2958,1336,299,1,14.75,14.75
2959,1336,480,3,10.29,30.87
2960,1337,243,2,10.4,20.8
2961,1337,795,1,39.13,39.13
2962,1337,477,1,44.21,44.21
2963,1337,387,1,48.64,48.64
2964,1337,148,1,37.34,37.34
2965,1338,97,1,40.11,40.11
2966,1339,529,1,57.43,57.43
2967,1339,405,1,45.14,45.14
2968,1340,228,2,22.08,44.16
2969,1340,46,1,31.77,31.77
2970,1340,232,1,56.8,56.8
2971,1341,263,1,26.41,26.41
2972,1341,630,1,38.7,38.7
2973,1341,440,1,33.23,33.23
2974,1342,702,1,21.07,21.07
2975,1342,771,1,23.43,23.43
2976,1342,237,2,46.02,92.04
2977,1343,579,2,21.3,42.6
2978,1344,134,1,59.64,59.64
2979,1345,55,1,17.27,17.27
2980,1345,127,2,52.37,104.74
2981,1346,407,3,20.46,61.38
2982,1347,12,1,20.66,20.66
2983,1347,474,1,47.13,47.13
2984,1348,255,1,44.73,44.73
2985,1349,350,1,55.51,55.51
2986,1349,976,1,40.44,40.44
2987,1349,176,1,41.06,41.06
2988,1350,26,1,54.64,54.64
2989,1350,564,2,19.27,38.54
2990,1350,725,1,42.57,42.57
2991,1350,523,1,43.58,43.58
2992,1351,775,2,36.74,73.48
2993,1351,516,1,40.2,40.2
2994,1352,246,2,17.43,34.86
2995,1352,907,2,39.51,79.02
2996,1353,387,1,48.64,48.64
2997,1353,588,1,15.08,15.08
2998,1353,223,1,53.9,53.9
2999,1353,791,1,28.54,28.54
3000,1354,784,1,46.29,46.29
3001,1354,91,1,33.37,33.37
3002,1354,155,1,36.95,36.95
3003,1354,933,1,36.29,36.29
3004,1355,226,1,46.31,46.31
3005,1356,84,1,36.28,36.28
3006,1356,878,1,22.06,22.06
3007,1356,498,1,25.55,25.55
3008,1356,717,1,10.02,10.02
3009,1357,133,1,35.07,35.07
3010,1358,402,1,16.89,16.89
3011,1359,605,1,45.51,45.51
3012,1359,329,1,31.85,31.85
3013,1360,853,1,15.28,15.28
3014,1360,414,2,21.36,42.72
3015,1361,287,1,53.95,53.95
3016,1362,954,2,28.34,56.68
3017,1362,602,1,11.33,11.33
3018,1362,819,1,55.5,55.5
3019,1363,484,1,28.41,28.41
3020,1363,779,1,24.72,24.72
3021,1364,767,2,47.84,95.68
3022,1364,849,1,18.74,18.74
3023,1364,740,2,43.59,87.18
3024,1365,349,1,14.58,14.58
3025,1365,120,2,28.09,56.18
3026,1365,799,2,24.61,49.22
3027,1365,1,1,51.77,51.77
3028,1365,310,2,57.62,115.24
3029,1366,555,1,30.54,30.54
3030,1366,95,2,45.61,91.22
3031,1366,353,2,38.73,77.46
3032,1367,799,1,24.61,24.61
3033,1367,870,3,40.87,122.61
3034,1368,121,1,30.81,30.81
3035,1368,108,1,15.97,15.97
3036,1369,371,1,49.67,49.67
3037,1369,297,1,25.98,25.98
3038,1369,690,1,55.65,55.65
3039,1369,762,1,19.21,19.21
3040,1370,591,1,11.05,11.05
3041,1370,216,1,24.7,24.7
3042,1371,624,1,23.32,23.32
3043,1371,520,1,32.38,32.38
3044,1372,445,1,35.79,35.79
3045,1373,418,1,48.48,48.48
3046,1373,70,3,49.05,147.15
3047,1373,224,2,12.96,25.92
3048,1374,454,2,51.15,102.3
3049,1374,905,1,39.77,39.77
3050,1374,452,1,28.45,28.45
3051,1375,579,2,21.3,42.6
3052,1376,480,1,10.29,10.29
3053,1377,57,2,56.13,112.26
3054,1377,970,3,27.7,83.1
3055,1377,449,1,36.94,36.94
3056,1378,34,3,36.89,110.67
3057,1378,417,1,14.75,14.75
3058,1378,553,1,37.34,37.34
3059,1379,965,2,58.75,117.5
3060,1380,604,3,11.83,35.49
3061,1381,411,2,16.34,32.68
3062,1382,998,2,16.97,33.94
3063,1382,265,1,44.74,44.74
3064,1383,134,1,59.64,59.64
3065,1384,144,1,36.0,36.0
3066,1385,494,2,22.14,44.28
3067,1386,272,2,25.48,50.96
3068,1386,260,1,45.21,45.21
3069,1386,544,1,52.4,52.4
3070,1386,908,2,15.4,30.8
3071,1387,593,1,42.91,42.91
3072,1388,987,3,28.42,85.26
3073,1388,319,1,47.72,47.72
3074,1389,421,1,48.27,48.27
3075,1389,779,2,24.72,49.44
3076,1389,310,1,57.62,57.62
3077,1389,994,2,34.65,69.3
3078,1389,136,3,58.08,174.24
3079,1390,185,1,48.56,48.56
3080,1391,77,3,25.02,75.06
3081,1392,735,1,44.92,44.92
3082,1392,926,1,36.34,36.34
3083,1393,795,2,39.13,78.26
3084,1393,591,1,11.05,11.05
3085,1393,678,2,27.8,55.6
3086,1393,135,1,52.72,52.72
3087,1393,553,2,37.34,74.68
3088,1394,821,1,44.97,44.97
3089,1395,178,1,38.28,38.28
3090,1395,591,3,11.05,33.15
3091,1395,838,1,26.66,26.66
3092,1396,241,2,16.88,33.76
3093,1396,200,1,42.16,42.16
3094,1397,81,2,13.61,27.22
3095,1398,702,1,21.07,21.07
3096,1399,721,1,23.05,23.05
3097,1400,370,1,21.21,21.21
3098,1400,305,1,45.84,45.84
3099,1400,376,1,54.65,54.65
3100,1400,970,1,27.7,27.7
3101,1401,135,1,52.72,52.72
3102,1401,896,1,12.86,12.86
3103,1402,416,1,19.53,19.53
3104,1402,698,1,30.89,30.89
3105,1403,739,1,58.09,58.09
3106,1404,556,3,18.77,56.31
3107,1405,382,3,41.46,124.38
3108,1405,520,1,32.38,32.38
3109,1406,548,2,55.02,110.04
3110,1407,886,1,54.29,54.29
3111,1407,266,1,52.79,52.79
3112,1407,344,1,48.35,48.35
3113,1408,680,1,50.44,50.44
3114,1409,98,1,53.9,53.9
3115,1409,374,1,26.8,26.8
3116,1410,999,1,53.98,53.98
3117,1410,495,1,25.37,25.37
3118,1410,686,1,21.94,21.94
3119,1410,136,1,58.08,58.08
3120,1410,29,2,40.3,80.6
3121,1411,130,2,43.3,86.6
3122,1411,244,3,44.07,132.21
3123,1411,233,1,25.91,25.91
3124,1412,872,2,22.11,44.22
3125,1412,203,1,49.46,49.46
3126,1413,988,3,22.85,68.55
3127,1414,80,1,50.4,50.4
3128,1414,440,1,33.23,33.23
3129,1414,863,1,37.35,37.35
3130,1415,926,3,36.34,109.02
3131,1415,807,1,55.46,55.46
3132,1415,478,2,21.96,43.92
3133,1415,343,3,56.37,169.11
3134,1415,851,3,52.62,157.86
3135,1416,847,1,25.4,25.4
3136,1416,244,1,44.07,44.07
3137,1416,597,1,45.56,45.56
3138,1417,72,1,19.73,19.73
3139,1418,947,1,13.33,13.33
3140,1419,265,1,44.74,44.74
3141,1419,305,1,45.84,45.84
3142,1419,196,1,54.59,54.59
3143,1419,651,1,38.71,38.71
3144,1420,998,2,16.97,33.94
3145,1421,416,2,19.53,39.06
3146,1422,664,1,12.36,12.36
3147,1422,45,1,45.07,45.07
3148,1422,855,2,17.81,35.62
3149,1422,161,1,32.0,32.0
3150,1423,483,1,43.64,43.64
3151,1424,739,1,58.09,58.09
3152,1424,52,1,16.28,16.28
3153,1425,234,1,32.61,32.61
3154,1425,490,1,13.2,13.2
3155,1426,993,1,20.3,20.3
3156,1426,711,1,23.21,23.21
3157,1426,854,1,39.24,39.24
3158,1427,237,2,46.02,92.04
3159,1427,55,2,17.27,34.54
3160,1427,610,1,11.48,11.48
3161,1428,152,1,37.6,37.6
3162,1428,478,2,21.96,43.92
3163,1428,248,2,40.67,81.34
3164,1429,934,1,27.89,27.89
3165,1429,68,3,56.06,168.18
3166,1430,14,1,52.29,52.29
3167,1430,900,1,53.47,53.47
3168,1430,12,1,20.66,20.66
3169,1430,650,1,28.32,28.32
3170,1430,68,3,56.06,168.18
3171,1431,590,1,57.74,57.74
3172,1432,632,1,58.0,58.0
3173,1432,428,1,16.68,16.68
3174,1432,701,2,32.36,64.72
3175,1433,21,1,12.84,12.84
3176,1433,809,3,34.98,104.94
3177,1433,173,2,43.55,87.1
3178,1433,171,1,29.06,29.06
3179,1434,737,1,37.25,37.25
3180,1435,652,1,29.85,29.85
3181,1435,57,1,56.13,56.13
3182,1435,443,1,56.63,56.63
3183,1436,501,2,41.14,82.28
3184,1436,256,2,15.77,31.54
3185,1437,732,1,36.8,36.8
3186,1437,944,1,18.88,18.88
3187,1437,291,1,29.14,29.14
3188,1437,181,1,28.26,28.26
3189,1438,373,2,36.97,73.94
3190,1438,831,3,43.7,131.1
3191,1439,237,1,46.02,46.02
3192,1440,875,1,38.35,38.35
3193,1441,526,1,13.22,13.22
3194,1442,848,2,43.87,87.74
3195,1443,957,1,21.71,21.71
3196,1444,859,1,10.62,10.62
3197,1444,696,1,46.02,46.02
3198,1445,184,1,13.47,13.47
3199,1446,584,1,41.73,41.73
3200,1447,248,1,40.67,40.67
3201,1448,129,2,21.87,43.74
3202,1448,255,1,44.73,44.73
3203,1449,970,1,27.7,27.7
3204,1450,274,1,50.89,50.89
3205,1450,650,2,28.32,56.64
3206,1450,716,2,15.77,31.54
3207,1450,54,1,19.49,19.49
3208,1450,280,3,38.39,115.17
3209,1451,636,1,17.49,17.49
3210,1452,239,1,37.4,37.4
3211,1453,78,2,51.04,102.08
3212,1453,601,2,34.5,69.0
3213,1453,94,2,46.91,93.82
3214,1454,761,1,22.96,22.96
3215,1455,998,2,16.97,33.94
3216,1455,71,1,40.76,40.76
3217,1455,632,1,58.0,58.0
3218,1455,731,2,29.7,59.4
3219,1456,916,2,41.56,83.12
3220,1456,955,1,46.96,46.96
3221,1456,402,1,16.89,16.89
3222,1456,443,1,56.63,56.63
3223,1457,803,1,38.95,38.95
3224,1458,894,1,11.75,11.75
3225,1458,550,3,59.45,178.35
3226,1458,673,1,24.17,24.17
3227,1459,1,1,51.77,51.77
3228,1459,470,1,12.55,12.55
3229,1459,447,1,17.76,17.76
3230,1459,963,1,39.45,39.45
3231,1460,431,1,52.98,52.98
3232,1460,610,1,11.48,11.48
3233,1460,457,1,28.93,28.93
3234,1461,956,1,24.96,24.96
3235,1462,292,2,46.91,93.82
3236,1463,751,1,49.47,49.47
3237,1463,222,2,19.6,39.2
3238,1463,615,1,22.54,22.54
3239,1464,288,2,49.83,99.66
3240,1465,249,1,52.26,52.26
3241,1465,569,1,49.98,49.98
3242,1466,91,1,33.37,33.37
3243,1466,541,3,48.19,144.57
3244,1466,837,3,42.72,128.16
3245,1467,606,1,41.81,41.81
3246,1468,165,1,27.55,27.55
3247,1468,390,1,38.77,38.77
3248,1469,161,2,32.0,64.0
3249,1469,844,3,21.28,63.84
3250,1469,2,1,53.74,53.74
3251,1470,470,1,12.55,12.55
3252,1470,216,1,24.7,24.7
3253,1471,730,3,12.25,36.75
3254,1471,800,1,32.87,32.87
3255,1471,30,2,44.18,88.36
3256,1472,599,1,56.0,56.0
3257,1472,644,1,17.21,17.21
3258,1472,584,1,41.73,41.73
3259,1473,473,2,45.05,90.1
3260,1474,37,3,18.02,54.06
3261,1475,461,2,14.1,28.2
3262,1475,382,1,41.46,41.46
3263,1475,71,1,40.76,40.76
3264,1476,442,1,48.63,48.63
3265,1477,311,1,14.39,14.39
3266,1478,672,3,13.9,41.7
3267,1478,450,1,43.62,43.62
3268,1478,215,1,12.51,12.51
3269,1478,603,1,38.77,38.77
3270,1479,220,1,52.65,52.65
3271,1479,246,1,17.43,17.43
3272,1479,790,2,11.1,22.2
3273,1480,508,1,16.62,16.62
3274,1481,860,1,36.17,36.17
3275,1481,426,1,44.05,44.05
3276,1481,111,1,37.97,37.97
3277,1482,681,1,34.93,34.93
3278,1483,25,1,34.53,34.53
